date,user_id,location,tweet
2016-10-14,20417479,"DesMoines, Iowa","Well, now that I've voted, can this election cycle finally be over please? #KerryEdwards04 @…  https://www.instagram.com/p/BLjp69ZD8kA/ "
2016-09-29,1089613837,,Early voting starts today Iowa. Don't get stuck in line on Election Day! <Emoji: Flag of United States><Emoji: Girl (medium light skin tone)> @ Polk County…  https://www.instagram.com/p/BK9BZBbge81/ 
2016-09-29,32994754,"NewYork, NY",The first ballots in the general election being cast today as early voting starts in #Iowa and…  https://www.instagram.com/p/BK8wPEch7zq/ 
2016-09-19,22302678,"DC, oronaroadtrip",Final stretch -- happy 50 days til the election from the California-bound Kaine…  https://www.instagram.com/p/BKjeYdXgBoP/ 
2016-08-27,132049256,ThroughouttheUnitedStates,"Exhibit on the Iowa Caucuses, up through Election Day. @ State Historical Society of Iowa  https://www.instagram.com/p/BJnzfv9jiaw/ "
2016-08-27,132049256,ThroughouttheUnitedStates,"Outstanding exhibit on the Iowa caucuses. Up through Election Day, with a special tour led by…  https://www.instagram.com/p/BJnye76jyfh/ "
2016-07-06,48938958,,"@Cinemark I'm at Century Theatres Jordan Creek 20 and XD - @cinemark for The Purge: Election Year in West Des Moines, IA  https://www.swarmapp.com/c/hEEvVMODX49 "
2016-04-13,104722791,"Iowa, USA",SR112 [NEW] A resolution commending the results of Taiwan's 2016 presidential election reaffirming support for i... http://bitly.com/1gcMGCO 
