date,user_id,location,tweet
2017-01-06,122738342,"Burlington, VT05401","Putin Ordered ‘Influence Campaign’ Aimed at U.S. Election, Report Says http://nyti.ms/2i1pX2C "
2017-01-06,122738342,"Burlington, VT05401","Putin Ordered ‘Influence Campaign’ Aimed at U.S. Election, Report Says http://nyti.ms/2i1pX2C "
2016-11-08,237246044,"Burlington, VT",Preview of some of tonight's Election Party activities: bingo & button making8PM in Mansfield…  https://www.instagram.com/p/BMkDs03Abx_/ 
2016-11-08,145825852,Global,@MaterChristiVT @materchristivt On Election Day!! Bake sale for the 8th grade French Field trip! We have a table…  https://www.instagram.com/p/BMjKCq6gw9C/ 
2016-11-07,237246044,"Burlington, VT",Just a little over 24 hours until our Election Night Party in the Mansfield room (fishbowl).…  https://www.instagram.com/p/BMhu2UKA8Iq/ 
2016-11-05,20338945,"LosAngeles, CA",@BernieSanders Your write-in will NOT sway this election. As a matter of fact @berniesanders does NOT want your…  https://www.instagram.com/p/BMbx357BCZu/ 
2016-11-02,169937610,05455,"Dreamt trump won. This fucking election, man."
2016-10-19,43750235,"Burlington, VT",Eight years ago I voted in my first election. Today I got to vote for many incredible women…  https://www.instagram.com/p/BLv5eS6BNOF/ 
2016-10-18,324415981,,<Emoji: Reversed hand with middle finger extended (light skin tone)><Emoji: Flag of United States>first presidential election <Emoji: Flag of United States><Emoji: Reversed hand with middle finger extended (light skin tone)>#imwithher #fucktrump #tryrepealingthenineteenthamendment…  https://www.instagram.com/p/BLtxGfgDgOs/ 
